,Time,Topic,Tweet,TrueSentiment,PredictedSentiment,NumericalPredictedSentiment,roundedHourTime
1397,10/19/2011 12:31,microsoft,Kinect Sports 2 : Nos premières impressions http://t.co/lFXtQIVR #kinect #microsoft,neutral,neutral,0,10/19/2011 12:00
1398,10/16/2011 17:18,apple,yo @Apple va falloir faire quelque chose pour l'app vidéo. Le fait de pas pouvoir laisser la vidéo jouer en faisant autre chose &lt;  diarrhée.,neutral,neutral,0,10/16/2011 17:00
1399,10/19/2011 3:48,google,Welchen Vorteil bietet G+ für #Facebook? | basic http://t.co/DLvTboeK #Google,neutral,neutral,0,10/19/2011 3:00
1400,10/19/2011 4:17,google,#Google #Nexus press conference http://t.co/2WV01o5v #slick,positive,neutral,0,10/19/2011 4:00
1401,10/16/2011 8:37,apple,@HAZI クック@apple.com？,neutral,neutral,0,10/16/2011 8:00
1402,10/20/2011 3:50,twitter,@Giovanettinico Ojo que @JorgeHillcoat le esta metiendo con #Twitter .. Lo veo entusiasmado .. Faltaria @JokinImanol nada mas ..,neutral,neutral,0,10/20/2011 3:00
1403,10/18/2011 17:24,apple,"dear @apple please invent ""FaceTime Voicemails."" sincerely, haendel balzora jr. #apple",neutral,neutral,0,10/18/2011 17:00
1404,10/19/2011 4:28,microsoft,"The way you can understand
all of the social media
is as the creation of
a new kind of public space.  #MICROSOFT",neutral,neutral,0,10/19/2011 4:00
1405,10/18/2011 18:14,apple,@bassponton @iphoneclub @kpn @iphone @apple ja. En dan heb je voor dat geld ook nog een datalimiet....,neutral,neutral,0,10/18/2011 18:00
1406,10/16/2011 20:08,apple,I ♥ @Apple http://t.co/a8on3IAa,positive,neutral,0,10/16/2011 20:00
1407,10/18/2011 18:45,apple,The official Kalifornia Cavi Mobil App is now available on the app store - powered by @Apple - Download it free http://t.co/HlGnvlRw,neutral,neutral,0,10/18/2011 18:00
1408,10/16/2011 18:03,apple,not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help,negative,neutral,0,10/16/2011 18:00
1409,10/20/2011 3:26,twitter,RT @mmurrayphoto: Sounds like #CJ20K is going down sooner than later. #twitter #lookout,neutral,neutral,0,10/20/2011 3:00
1410,10/17/2011 10:14,apple,"Pederčine umobolne, oću APDEJT ne FORMAT SVEGA ISUS VAM JEBO MATER @apple",neutral,neutral,0,10/17/2011 10:00
1411,10/19/2011 3:47,google,#google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawadosa #android,neutral,neutral,0,10/19/2011 3:00
1412,10/19/2011 5:31,google,#Google Me!!!!!!!!,positive,neutral,0,10/19/2011 5:00
1413,10/19/2011 3:53,google,"#Google Docs presentations get real-time collaboration, transition effects and more #SocialMedia #SMM http://t.co/ekdJXo5h",neutral,neutral,0,10/19/2011 3:00
1414,10/19/2011 10:25,microsoft,Early cloud #Microsoft partners can qualify for Microsoft Cloud Accelerate! http://t.co/pjkyf0gf,neutral,neutral,0,10/19/2011 10:00
1415,10/20/2011 4:05,twitter,"#Twitter, definitivamente... me distraes de mis labores importantes! xD",neutral,neutral,0,10/20/2011 4:00
1416,10/20/2011 3:17,twitter,it runs the world #twitter,neutral,neutral,0,10/20/2011 3:00
1417,10/20/2011 4:13,twitter,"@IsabelSalazarJ @PremiosTWCo y en el HT #Twitter eres tambn cabeza con 44 votos Isa, tienes lo votos regados con HT #yovotopor tienes 1",neutral,neutral,0,10/20/2011 4:00
1418,10/19/2011 3:13,google,Virage Success Story - Harvard Business School pdf ebook:  http://t.co/JemEYNDb #google,neutral,neutral,0,10/19/2011 3:00
1419,10/17/2011 7:48,apple,"If you sign up for iClould, will you also get iRain? @apple #icloud.",neutral,neutral,0,10/17/2011 7:00
1420,10/20/2011 4:51,twitter,#Twitter are you freaking kidding me #wth... http://t.co/zKn2bu5R,negative,neutral,0,10/20/2011 4:00
1421,10/18/2011 18:04,apple,RT @hofmania: I just paid someone to wait in line at the @apple store this morning for me on @zaarly #putapriceonconvenience #iphone htt ...,neutral,neutral,0,10/18/2011 18:00
1422,10/19/2011 5:10,google,"Believe it or not #political process is changing across all countries. Thanks to new social media #Facebook , #twitter, #google+",neutral,neutral,0,10/19/2011 5:00
1423,10/20/2011 3:31,twitter,Well I'm kinda really #bored right now.... time to waste some time reading #quotes on #twitter,neutral,neutral,0,10/20/2011 3:00
1424,10/18/2011 13:33,apple,"yes, i am live tweeting my @apple tech support call. Isn't this fun?",neutral,neutral,0,10/18/2011 13:00
1425,10/19/2011 2:58,google,I cannot wait for a new #ICS phone!!! #Google #android,positive,neutral,0,10/19/2011 2:00
1426,10/18/2011 21:53,apple,"RT @rdingwell: .@Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more, its a disappointmen ...",neutral,neutral,0,10/18/2011 21:00
1427,10/19/2011 3:02,google,"So viel zum Thema Retina Display :D Respekt an #Google und #Samsung, Super Amoled HD in 1280x720 auf einem Phone ist krass :D #GalaxyNexus",neutral,neutral,0,10/19/2011 3:00
1428,10/20/2011 4:42,twitter,"Yu cant answer , But yu can b on #Fb Nd #Twitter",neutral,neutral,0,10/20/2011 4:00
1429,10/20/2011 4:36,twitter,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] #twitter #occupywallstreet #teamfollowback #autofollow http://t.co/IRYn5Vis,neutral,neutral,0,10/20/2011 4:00
1430,10/19/2011 19:30,microsoft,RT @JohanBlok: #Smartsite prijsmodel voor #Microsoft #Azure cloud afgerond. Volgende week eerste site live in the cloud?,neutral,neutral,0,10/19/2011 19:00
1431,10/19/2011 19:01,microsoft,"Necesito editar un archivo y no puedo, solución #Microsoft, no lo edites que estupides",neutral,neutral,0,10/19/2011 19:00
1432,10/19/2011 11:46,microsoft,@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria i guess,neutral,neutral,0,10/19/2011 11:00
1433,10/19/2011 3:42,google,"「docomo NEXT series GALAXY NEXUS SC-04D」を開発
http://t.co/B3t2y3vm
#android #google #docomo #samsung",neutral,neutral,0,10/19/2011 3:00
1434,10/18/2011 13:21,apple,One would think the voice recognition on the @apple tech support line would work a little better.,negative,neutral,0,10/18/2011 13:00
1435,10/18/2011 16:18,apple,"Hi @apple. Household has 4 iphones, 2 ipads, 2 minis, 2 apple tv, AirPorts, Timecapsule +. Whats a usable iPhoto sharing setup? /cc @maddox",neutral,neutral,0,10/18/2011 16:00
1436,10/20/2011 4:16,twitter,Bueno... #twitter OFF ! .... Mañanaa a casa ensamble con @NatiiGutiierrez & @pinkangel_26. :D !! Bona Noche ♥ :),neutral,neutral,0,10/20/2011 4:00
1437,10/17/2011 22:38,apple,@apple loving the new IOS5 upgrade for the iPhone!,positive,positive,1,10/17/2011 22:00
1438,10/19/2011 2:59,google,"iphone users i reaaly feel sorry for you after i saw ice-cream sandwich #Android today, #Google #apple #Android #iPhone",positive,neutral,0,10/19/2011 2:00
1439,10/20/2011 3:44,twitter,Shout out to my man @swaggination for reaching 1000 tweets #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets,neutral,neutral,0,10/20/2011 3:00
1440,10/19/2011 4:22,google,"Ballmer also said that the company has a ""variety of different ways"" to respond to Hangouts, the group ... http://t.co/brBjtB86 #Google+",neutral,neutral,0,10/19/2011 4:00
1441,10/19/2011 14:31,microsoft,"RT @GroenewegBV: Steve Ballmer haalt uit naar #Android http://t.co/LlIxBzeV #nuandroid Dan ben ik ook een nerd, ja daaaaag, slecht zeg v ...",neutral,neutral,0,10/19/2011 14:00
1442,10/20/2011 3:52,twitter,YO SOY LO MAS CABRON QUE HA NACIDO EN #TWITTER .. QUIEN ES TWITTERO ANTIGUO LO SABE DESDE NOVIEMBRE DEL 2010,neutral,neutral,0,10/20/2011 3:00
1443,10/19/2011 7:26,microsoft,RT @marcfletcher: #Intervate wins the portals and collaboration partner of the year 2011 #Microsoft #techedafrica,neutral,neutral,0,10/19/2011 7:00
1444,10/17/2011 16:40,apple,.@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear,positive,neutral,0,10/17/2011 16:00
1445,10/20/2011 3:56,twitter,Getting ready 4 bed... School tomorrow. We have an evacuation at school! Night #Twitter =],neutral,neutral,0,10/20/2011 3:00
1446,10/19/2011 11:03,microsoft,Vanmiddag woon ik een #ETTU evenement over zaakgericht werken met #SharePoint2010 bij #microsoft op #schiphol bij,neutral,neutral,0,10/19/2011 11:00
1447,10/19/2011 11:34,microsoft,#VisualStudio 11 Developer Preview Training Kit released: start learning - http://t.co/d6meZBZv #Microsoft,neutral,neutral,0,10/19/2011 11:00
1448,10/19/2011 13:24,microsoft,Nuove #funzioni e qualche «aggiustamento»: #Microsoft rilancia su Hotmail: Microsoft continua… http://t.co/JafjT8UB,neutral,neutral,0,10/19/2011 13:00
1449,10/19/2011 15:40,microsoft,Geek Fact for October 19th - 1998: U.S. Department of Justice antitrust case against #Microsoft began. #geekfact,neutral,neutral,0,10/19/2011 15:00
1450,10/17/2011 19:33,apple,I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN,negative,neutral,0,10/17/2011 19:00
1451,10/20/2011 3:12,twitter,Deiixando o #twitter BOA NOITE a todos qual quer coisa só chamarem no facebook! http://t.co/LOeZAYeE #FUI,neutral,neutral,0,10/20/2011 3:00
1452,10/20/2011 3:31,twitter,"Tengo que bancar propaganda de política en la calle, en la radio, la tele, panfletos en mi casa... ahora en #Twitter también? no rompan!!",neutral,neutral,0,10/20/2011 3:00
1453,10/19/2011 6:20,microsoft,#Apple eclipsed #Microsoft http://t.co/wEdPbcPx,negative,neutral,0,10/19/2011 6:00
1454,10/15/2011 18:40,apple,The #iphone4s is  amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple,positive,neutral,0,10/15/2011 18:00
1455,10/20/2011 3:10,twitter,Twhistler makes Twitter sing!  #twitter http://t.co/wwNZ6dx6,neutral,neutral,0,10/20/2011 3:00
1456,10/18/2011 20:48,apple,"ipad: ""mi aparato favorito de la vida"" frase celebre de Azay Carrasco @apple #ipad",neutral,neutral,0,10/18/2011 20:00
1457,10/19/2011 23:34,microsoft,"RT @KumarSachi: Another Gem from #Microsoft - Curate your personal history with  ""Project Greenwich"".  Available later this month. http: ...",neutral,neutral,0,10/19/2011 23:00
1458,10/19/2011 16:39,microsoft,"#Microsoft #Werk Citrix-Microsoft Specialist - NB-Den Bosch, Zoek je een technisch uitdagende, high profile, groeipo... http://t.co/TsGcOIHX",neutral,neutral,0,10/19/2011 16:00
1459,10/19/2011 19:39,microsoft,Comp crash #Microsoft :/ Wouldn't get this with an iMac -__-,negative,neutral,0,10/19/2011 19:00
1460,10/19/2011 18:25,microsoft,http://t.co/cBCEFILN - Many-To-Many Control for #Microsoft #LightSwitch,neutral,neutral,0,10/19/2011 18:00
1461,10/19/2011 2:37,microsoft,"#Job #ICT System Engineer (m/w): planova human capital ag, Luzern http://t.co/2PJo4Dqr #Microsoft #IT",neutral,neutral,0,10/19/2011 2:00
1462,10/18/2011 21:11,apple,The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss,negative,neutral,0,10/18/2011 21:00
1463,10/19/2011 16:30,microsoft,Tool  to allow users to apply #DataQuality rules directly from MS Excel. Learn more @infamarketplace. http://t.co/jkZqrnO6 #Excel #Microsoft,neutral,neutral,0,10/19/2011 16:00
1464,10/19/2011 4:00,google,#Google #Android Ice Cream Sandwich 4.0 (photos) http://t.co/iK3Iq8KR,neutral,neutral,0,10/19/2011 4:00
1465,10/19/2011 19:46,microsoft,"RT @dansaap: At the #VMworld party, looks good but I wonder who are the better dancers; #VMware or #Microsoft employees! ;-)",neutral,neutral,0,10/19/2011 19:00
1466,10/19/2011 14:16,microsoft,"#Google ##Mobile Boss Andy Rubin on #Apple, #Microsoft and #Tablets http://t.co/rSnSG5nt #techgadgets #android",neutral,neutral,0,10/19/2011 14:00
1467,10/17/2011 13:30,apple,Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple #recession,neutral,positive,1,10/17/2011 13:00
1468,10/19/2011 19:45,microsoft,Quieres un buen antivirus para tu Compu? Aquí esta la solución: http://t.co/lNmMiWaZ Antivirus de #Microsoft,neutral,neutral,0,10/19/2011 19:00
1469,10/16/2011 15:13,apple,@apple pratet om en versjon av iPod touch til barn. De ombestemte seg da tittelen nærmet seg #iTouch Kids.,neutral,neutral,0,10/16/2011 15:00
1470,10/20/2011 4:40,twitter,kreo ke mi aniversario en el #twitter es el 24 de Dic. :O,neutral,neutral,0,10/20/2011 4:00
1471,10/20/2011 4:17,twitter,as indiretaa ta solta hoje nesse #twitter UAHSUAHSUASA' E SO PRA ELA S2,neutral,neutral,0,10/20/2011 4:00
1472,10/20/2011 4:37,twitter,yeah im gon #twitter but fuck wit me....,neutral,neutral,0,10/20/2011 4:00
1473,10/19/2011 9:10,microsoft,"RT @fdruel: Une nouvelle interface #haptique signée #Microsoft et #CanergieMellon : #OmniTouch. Tactile et ""wearable"" (cc @Billaut) http ...",neutral,neutral,0,10/19/2011 9:00
1474,10/19/2011 3:01,google,iPhone users find the nearest trash for your device it's the correct place ! #Android #Apple #Google #iPhone,positive,neutral,0,10/19/2011 3:00
1475,10/16/2011 19:18,apple,Pissed with whoever designs keyboards with @apple for not having a home and end key.  working on the CLI i use those keys often,negative,neutral,0,10/16/2011 19:00
1476,10/18/2011 19:56,apple,@leg3nd @apple the new iPhone?,neutral,neutral,0,10/18/2011 19:00
1477,10/19/2011 4:28,google,Fight: Galaxy Nexus vs. Droid RAZR vs. iPhone 4S http://t.co/P3qHh63d #Android #iPhone #Google,neutral,neutral,0,10/19/2011 4:00
1478,10/20/2011 4:50,twitter,"PartyLiveFree #TWITTER FOLLOWERS, #FACEBOOK LIKES, YOUTUBE VIEWS, EMAIL BLASTS, ETC. http://t.co/fJ8BigTe",neutral,neutral,0,10/20/2011 4:00
1479,10/20/2011 4:29,twitter,Sunaa karo merii jaan in se un se afsaane / sab ajnabi hain yahaan kaun kis ko pehchane #Kaifi #Shair #Twitter,neutral,neutral,0,10/20/2011 4:00
1480,10/20/2011 4:50,twitter,نفسي يوم يعدي علي تويتر من غير مشاكل فنية #Twitter,neutral,neutral,0,10/20/2011 4:00
1481,10/20/2011 4:16,twitter,ぺんてるのデジタルペン、オーリッド社のクラウド型テキスト化サービスと連携 ～スマートフォンからの操作で、手書きのデジタル化から、テキスト化が完結～（CNET Japan） ⇒ http://t.co/jtdAcA2W #twitter,neutral,neutral,0,10/20/2011 4:00
1482,10/18/2011 11:49,apple,@Apple erneut im Fadenkreuz - Umweltverschmutzung? @Apple -Zulieferer muss Produktion stoppen  http://t.co/aH9KgrLY,neutral,neutral,0,10/18/2011 11:00
1483,10/16/2011 0:03,apple,@apple iphone 4s arrival on Tuesday!! #iPhone4S,neutral,neutral,0,10/16/2011 0:00
1484,10/19/2011 5:02,google,RT @ZDNet: #Google steps up its privacy game & launches Search Encryption #GoodToKnow privacy & personal data control http://t.co/t05c34yY,neutral,neutral,0,10/19/2011 5:00
1485,10/17/2011 11:13,apple,Cool @apple / Steve Jobs infographic http://t.co/Prb5yx4X @MickH87 - timeline history,neutral,neutral,0,10/17/2011 11:00
1486,10/19/2011 8:37,microsoft,@joannejacobs I'd like to criticise #Microsoft's Steve Ballmer face-to-face for all the pain & suffering their products cause. #justsaying,negative,neutral,0,10/19/2011 8:00
1487,10/19/2011 4:35,google,The next #Google #Nexus phone is here!!. http://t.co/edSwoXoC,positive,neutral,0,10/19/2011 4:00
1488,10/19/2011 9:10,microsoft,#Teamfollowback -Microsoft expands Windows Phone Marketplace to India #microsoft #windowsphone #india,neutral,neutral,0,10/19/2011 9:00
1489,10/20/2011 4:29,twitter,In that #twitter mood!,positive,neutral,0,10/20/2011 4:00
1490,10/19/2011 12:47,microsoft,[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/ItdkLRry,negative,neutral,0,10/19/2011 12:00
1491,10/19/2011 3:47,google,#IceCreamSandwich went way and beyond what I expected. Can't wait to get it on my Nexus to play with! #Google,positive,neutral,0,10/19/2011 3:00
1492,10/15/2011 20:38,apple,Whoa! Line at @apple store in Glendale for iPhone 4S  http://t.co/yZlpogXB,neutral,neutral,0,10/15/2011 20:00
1493,10/19/2011 21:25,microsoft,#Microsoft lanza sitio oficial de #Skype http://t.co/DdKFEWQb visto en #Bolivia,neutral,neutral,0,10/19/2011 21:00
1494,10/19/2011 3:43,google,"#Android 4.0 Ice Cream: Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/vUWgyx3N #Google",positive,neutral,0,10/19/2011 3:00
1495,10/19/2011 18:15,microsoft,Hanging out at #Microsoft Commons with @VinceMayfield,neutral,neutral,0,10/19/2011 18:00
1496,10/19/2011 3:39,google,#Android #Google Three UK to carry Samsung Galaxy Nexus http://t.co/Lt4m2HH4 #DhilipSiva,neutral,neutral,0,10/19/2011 3:00
1497,10/16/2011 13:00,apple,I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail,negative,negative,-1,10/16/2011 13:00
1498,10/19/2011 22:59,microsoft,Halo: Combat Evolved Anniversary #Microsoft explica cómo funcionarán el remake de #Halo y #Kinect http://t.co/moc3ofex,neutral,neutral,0,10/19/2011 22:00
1499,10/19/2011 14:19,microsoft,RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft,neutral,neutral,0,10/19/2011 14:00
1500,10/19/2011 21:20,microsoft,#Microsoft lanza sitio oficial de #Skype http://t.co/fWDALlIe,neutral,neutral,0,10/19/2011 21:00
1501,10/20/2011 4:45,twitter,RT @D_SNAPS: RT @Charlielace Instead of updating your #Twitter why don't you update your life!,neutral,neutral,0,10/20/2011 4:00
1502,10/19/2011 5:46,google,#Google y #Samsung presentan #NexusGalaxy el #Android más #potente del #mercado y el primero en llevar el nuevo #I http://t.co/FYw5K9g7,neutral,neutral,0,10/19/2011 5:00
1503,10/19/2011 3:24,google,RT @QiiBO: #GalaxyNexus es presentado oficialmente. http://t.co/dwUWIYWC | Conoce los detalles del nuevo teléfono de #Google,neutral,neutral,0,10/19/2011 3:00
1504,10/19/2011 19:57,microsoft,RT @aislyngreene: #Microsoft wants to transform your hand into a touchscreen: http://t.co/an3bmArc via @AddThis,neutral,neutral,0,10/19/2011 19:00
